speech_id,url,title,author,date,year,word_count,jurisdiction,jurisdiction_category,country_method,institution_alias,inflation_mentioned,inflation_persistence,persistence_pattern,persistence_phrase,policy_clause_count,hawkishness_score,tone_mixedness,tone_signal_strength,tone_valid,tone_label
62925b0bfd4c7eb5,https://www.bis.org/review/r140519b.pdf,Martin Flodén: The low inflation - should we be worried and can we do anything about it?,Martin Flodén,2014-05-14 00:00:00,2014,7253,Sweden,national,institution_alias,Sveriges Riksbank,True,False,,,100,0.46487476,0.92974951,0.63845939,True,balanced
2b560a3e3a0e5083,https://www.bis.org/review/r140519c.htm,Lawrence Schembri: Double coincidence of needs - pension funds and financial stability,Lawrence Schembri,2014-05-15 00:00:00,2014,3485,Canada,national,institution_alias,Bank of Canada,True,False,,,15,0.33808144,0.67616289,0.67334975,True,dovish
7fb00afeaa261af4,https://www.bis.org/review/r140519d.htm,Andreas Dombret: Financial market regulation - standing still means falling behind,Andreas Dombret,2014-05-14 00:00:00,2014,2873,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
aec6aceac6a7d78b,https://www.bis.org/review/r140519e.htm,"Richard W Fisher: ""Never let your brains go to your head"" (With reference to the Sages of the Ages, Diana Sorensen, John Paul Jones and ""Babe"" Fisher)",Richard W Fisher,2014-05-17 00:00:00,2014,2087,United States,national,institution_alias,Federal Reserve Bank,False,False,,,1,0.25388397,0.50776794,0.48690544,True,dovish
9c37744990fe1ed4,https://www.bis.org/review/r140519f.htm,Yves Mersch: Euro banknotes - a means of payment recognised worldwide,Yves Mersch,2014-05-19 00:00:00,2014,2608,European Union,supranational,institution_alias,European Central Bank,True,False,,,1,0.13259280,0.26518560,0.91400473,True,dovish
aa2771d15b94ddc1,https://www.bis.org/review/r140519g.htm,Benoît Cœuré: Completing the single market in capital,Benoît Cœuré,2014-05-19 00:00:00,2014,4602,European Union,supranational,institution_alias,European Central Bank,False,False,,,1,0.11875365,0.23750729,0.34201808,True,dovish
5a177855f2868835,https://www.bis.org/review/r140516a.htm,Øystein Olsen: The conduct of monetary policy,Øystein Olsen,2014-05-15 00:00:00,2014,1745,Norway,national,institution_alias,Norges Bank,True,False,,,51,0.40989552,0.81979104,0.56678080,True,dovish
28eb34fe5ffd59d3,https://www.bis.org/review/r140516b.htm,Njuguna Ndung'u: Increasing the level of financial inclusion in Kenya,Njuguna Ndung'u,2014-05-05 00:00:00,2014,1329,Kenya,national,institution_alias,Central Bank of Kenya,False,False,,,1,0.08518425,0.17036849,0.65020813,True,dovish
49b1f92312b37963,https://www.bis.org/review/r140516c.htm,Njuguna Ndung'u: Building a platform for greater partnership,Njuguna Ndung'u,2014-05-02 00:00:00,2014,1222,Kenya,national,institution_alias,Central Bank of Kenya,False,False,,,1,0.27467292,0.54934583,0.28503486,True,dovish
911b326871eed11d,https://www.bis.org/review/r140516d.htm,Janet L Yellen: Small businesses and the recovery,Janet L Yellen,2014-05-15 00:00:00,2014,584,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,2,0.26647592,0.53295183,0.88831165,True,dovish
0fa39949be6341c3,https://www.bis.org/review/r140516e.htm,Prasarn Trairatvorakul: Managing Thailand's turnaround,Prasarn Trairatvorakul,2014-05-15 00:00:00,2014,1793,Thailand,national,institution_alias,Bank of Thailand,True,False,,,7,0.29618582,0.59237163,0.46495006,True,dovish
6af64e9d7c8e0187,https://www.bis.org/review/r140516f.pdf,Haruhiko Kuroda: Toward overcoming deflation,Haruhiko Kuroda,2014-05-15 00:00:00,2014,3291,Japan,national,institution_alias,Bank of Japan,True,False,,,38,0.60861539,0.78276922,0.63981477,True,hawkish
45007f2aa16a0f17,https://www.bis.org/review/r140516g.htm,Ardian Fullani: Albania's cooperation and coordination with the Republic of Italy,Ardian Fullani,2014-05-05 00:00:00,2014,1008,Albania,national,institution_alias,Bank of Albania,True,False,,,3,0.17550368,0.35100737,0.60018538,True,dovish
02f8b554d6bd91f6,https://www.bis.org/review/r140516h.htm,Maja Kadievska-Vojnovik: Foreign investment's importance to the Republic of Macedonia's economy,Maja Kadievska-Vojnovik,2014-04-10 00:00:00,2014,1234,North Macedonia,national,institution_alias,National Bank of the Republic of Macedonia,True,False,,,2,0.22272180,0.44544359,0.56039460,True,dovish
2e110a576a8327d2,https://www.bis.org/review/r140516i.htm,Ardian Fullani: Imagine the future - for a better economic cooperation. Economic chamber's and bank's responsibilities,Ardian Fullani,2014-05-07 00:00:00,2014,1611,Albania,national,institution_alias,Bank of Albania,False,False,,,5,0.41278886,0.82557772,0.58946122,True,dovish
424b819e8acb23b5,https://www.bis.org/review/r140516j.htm,Dimitar Bogov: What could SEPA bring for the banking and the real sector in the Republic of Macedonia,Dimitar Bogov,2014-05-13 00:00:00,2014,582,North Macedonia,national,institution_alias,National Bank of the Republic of Macedonia,False,False,,,1,0.32699897,0.65399794,0.24625815,True,dovish
e301c23d59d280b0,https://www.bis.org/review/r140515e.htm,Manuel Sánchez: Deepening financial reform in China,Manuel Sánchez,2014-05-14 00:00:00,2014,2600,Mexico,national,institution_alias,Bank of Mexico,True,False,,,9,0.52815061,0.94369878,0.62978197,True,balanced
735459eee382c644,https://www.bis.org/review/r140515d.htm,Vítor Constâncio: Growth challenges for Asia and Europe,Vítor Constâncio,2014-05-15 00:00:00,2014,4182,European Union,supranational,institution_alias,European Central Bank,True,False,,,29,0.29903147,0.59806294,0.51179688,True,dovish
2502c99a66cc6967,https://www.bis.org/review/r140515c.htm,Agustín Carstens: Emerging market economies - challenges and how to move forward,Agustín Carstens,2014-03-28 00:00:00,2014,1924,Mexico,national,institution_alias,Bank of Mexico,True,False,,,12,0.45294128,0.90588255,0.45794802,True,balanced
4dfea0d15af374d9,https://www.bis.org/review/r140515b.htm,Jon Cunliffe: Ending Too Big to Fail - progress to date and remaining issues,Jon Cunliffe,2014-05-13 00:00:00,2014,3960,United Kingdom,national,institution_alias,Bank of England,False,False,,,2,0.50759206,0.98481588,0.68638501,True,balanced
7d4a77abc7f461bb,https://www.bis.org/review/r140515a.htm,Yves Mersch: Powering into the future - Germany and Europe,Yves Mersch,2014-05-14 00:00:00,2014,2107,European Union,supranational,institution_alias,European Central Bank,False,False,,,8,0.30814837,0.61629674,0.29613003,True,dovish
2cbd991cbdc420da,https://www.bis.org/review/r140514a.htm,Narayana Kocherlakota: Reflections on diversity,Narayana Kocherlakota,2014-05-14 07:24:00,2014,2074,United States,national,institution_alias,Federal Reserve Bank,False,False,,,6,0.29355611,0.58711222,0.34104824,True,dovish
dadf2a6ab146aac6,https://www.bis.org/review/r140514b.pdf,Cecilia Skingsley: Household debt under the microscope,Cecilia Skingsley,2014-05-08 00:00:00,2014,4227,Sweden,national,institution_alias,Sveriges Riksbank,False,False,,,3,0.58027040,0.83945921,0.74411765,True,hawkish
cdaca33461910f8d,https://www.bis.org/review/r140514c.pdf,"Richard W Fisher: Comments on tailored regulation and forward guidance (with reference to Dr Seuss, Strother Martin in Cool Hand Luke and other serious economists)",Richard W Fisher,2014-05-09 00:00:00,2014,3738,United States,national,institution_alias,Federal Reserve Bank,True,False,,,15,0.38181858,0.76363717,0.45788056,True,dovish
21703e185d3862cd,https://www.bis.org/review/r140514d.pdf,Deepali Pant Joshi: Credit scoring,Deepali Pant Joshi,2014-05-08 00:00:00,2014,3622,India,national,institution_alias,Reserve Bank of India,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
dd6ee52cdbbc8455,https://www.bis.org/review/r140514e.htm,Maiava Atalina Ainuu Enari: Educating individuals to manage their personal finances,Maiava Atalina Ainuu Enari,2014-04-02 00:00:00,2014,740,Samoa,national,institution_alias,Central Bank of Samoa,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
ff93c101e78efed3,https://www.bis.org/review/r140514f.htm,Maiava Atalina Ainuu Enari: Educating children about money matters,Maiava Atalina Ainuu Enari,2014-03-14 00:00:00,2014,733,Samoa,national,institution_alias,Central Bank of Samoa,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
08cb9f69f5084c1e,https://www.bis.org/review/r140514g.htm,"Yves Mersch: ""ECB in between state rescue and monetary policy""",Yves Mersch,2014-05-14 00:00:00,2014,1388,European Union,supranational,institution_alias,European Central Bank,False,False,,,22,0.34797532,0.69595065,0.37293575,True,dovish
eacf6a4571c16193,https://www.bis.org/review/r140514h.htm,"Erkki Liikanen: The country that paid its debt, became an early member of the IMF, and joined the EU",Erkki Liikanen,2014-05-13 00:00:00,2014,3500,Finland,national,institution_alias,Bank of Finland,True,False,,,1,0.86657793,0.26684414,0.74599405,True,hawkish
2b582848503adb49,https://www.bis.org/review/r140514i.htm,Ardo Hansson: Celebrating the tenth anniversary of Estonia s accession to NATO and EU,Ardo Hansson,2014-05-09 00:00:00,2014,484,Estonia,national,institution_alias,Bank of Estonia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
613c268a2f988326,https://www.bis.org/review/r140514j.htm,Pentti Hakkarainen: The common banking supervision - what it is about?,Pentti Hakkarainen,2014-05-13 00:00:00,2014,2657,Finland,national,institution_alias,Bank of Finland,False,False,,,2,0.49992210,0.99984420,0.29845440,True,balanced
ace7b38d2326d5a4,https://www.bis.org/review/r140513a.htm,Charles I Plosser: Communication and transparency in the conduct of monetary policy,Charles I Plosser,2014-05-08 00:00:00,2014,2187,United States,national,institution_alias,Federal Reserve Bank,True,False,,,41,0.37025296,0.74050592,0.37801304,True,dovish
b950c223b9eaade5,https://www.bis.org/review/r140513b.htm,Charles I Plosser: Reinventing older communities - bridging growth &amp;amp; opportunity,Charles I Plosser,2014-05-12 00:00:00,2014,1762,United States,national,institution_alias,Federal Reserve Bank,False,False,,,6,0.39017408,0.78034816,0.33007282,True,dovish
b2225ab89d797b85,https://www.bis.org/review/r140513d.htm,Narayana Kocherlakota: Discussion of Robert Hall's paper,Narayana Kocherlakota,2014-04-12 00:00:00,2014,2577,United States,national,institution_alias,Federal Reserve Bank,False,False,,,3,0.26033382,0.52066764,0.55846182,True,dovish
4b0082232c1a6e86,https://www.bis.org/review/r140513e.htm,Ewald Nowotny: Taking stock of the progress made towards a European banking union,Ewald Nowotny,2014-05-12 00:00:00,2014,3031,Austria,national,institution_alias,Central Bank of the Republic of Austria,False,False,,,8,0.32852812,0.65705623,0.51968088,True,dovish
ee47c40811e8fef8,https://www.bis.org/review/r140513c.htm,R Gandhi: Indian banking at crossroads - challenge of risk management from globalisation to financial inclusion,R Gandhi,2014-05-08 00:00:00,2014,4400,India,national,institution_alias,Reserve Bank of India,False,False,,,4,0.38109239,0.76218477,0.53404182,True,dovish
9d8d809ee6aa772c,https://www.bis.org/review/r140512a.htm,Lars Rohde: Overview of the Danish economy against the background of global developments,Lars Rohde,2014-05-08 00:00:00,2014,3712,Denmark,national,institution_alias,National Bank of Denmark,True,False,,,31,0.54522543,0.90954913,0.63634249,True,balanced
46bc2ca3e3ccf41d,https://www.bis.org/review/r140512b.htm,Vítor Constâncio: Banking Union and European integration,Vítor Constâncio,2014-05-12 00:00:00,2014,7141,European Union,supranational,institution_alias,European Central Bank,True,False,,,3,0.19233254,0.38466508,0.60449663,True,dovish
b87cc637708b9452,https://www.bis.org/review/r140509d.htm,Daniel K Tarullo: Rethinking the aims of prudential regulation,Daniel K Tarullo,2014-05-08 00:00:00,2014,4990,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,3,0.36590505,0.73181010,0.24827789,True,dovish
38f933acebbbbea0,https://www.bis.org/review/r140509c.htm,Jean-Pierre Danthine: Does cash have a future?,Jean-Pierre Danthine,2014-05-08 00:00:00,2014,477,Switzerland,national,institution_alias,Swiss National Bank,False,False,,,2,0.17080422,0.34160845,0.53803178,True,dovish
7cd12b8b024c031d,https://www.bis.org/review/r140509b.htm,Mario Draghi: ECB press conference - introductory statement,Mario Draghi,2014-05-08 00:00:00,2014,1370,European Union,supranational,institution_alias,European Central Bank,True,False,,,20,0.36826060,0.73652120,0.59372264,True,dovish
a30015d29faa1673,https://www.bis.org/review/r140509a.htm,Andreas Dombret: Crisis management in the euro area and challenges ahead,Andreas Dombret,2014-05-08 00:00:00,2014,3247,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,9,0.33568773,0.67137546,0.34277384,True,dovish
c931ba7652b374cd,https://www.bis.org/review/r140509e.htm,DeLisle Worrell: Barbados - principles underlying its economic strategy and aims,DeLisle Worrell,2014-04-09 00:00:00,2014,622,Barbados,national,institution_alias,Central Bank of Barbados,True,False,,,1,0.83005491,0.33989018,0.83743823,True,hawkish
d608aec8dcd34126,https://www.bis.org/review/r140509f.htm,Michael Gondwe: Outline of Zambia s recent macroeconomic performance and projected outlook,Michael Gondwe,2014-05-01 00:00:00,2014,2138,Zambia,national,institution_alias,Bank of Zambia,True,False,,,16,0.49551956,0.99103913,0.71386392,True,balanced
7252a0b38eb6f50f,https://www.bis.org/review/r140509g.htm,Fahad Almubarak: Achievements and developments during the past nine years in Saudi Arabia,Fahad Almubarak,2014-04-27 00:00:00,2014,1419,Saudi Arabia,national,institution_alias,Saudi Arabian Monetary Agency,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
faad4240039fbb89,https://www.bis.org/review/r140509h.htm,Ashraf Mahmood Wathra: The importance of financial inclusion in Pakistan,Ashraf Mahmood Wathra,2014-03-13 00:00:00,2014,864,Pakistan,national,institution_alias,State Bank of Pakistan,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
2cb8110375046e5d,https://www.bis.org/review/r140509i.pdf,Grant Spencer: Update on the New Zealand housing market,Grant Spencer,2014-05-09 00:00:00,2014,3594,New Zealand,national,institution_alias,Reserve Bank of New Zealand,True,False,,,48,0.64756039,0.70487922,0.71151461,True,hawkish
130fcdea86a2d335,https://www.bis.org/review/r140508a.htm,Janet L Yellen: The economic outlook,Janet L Yellen,2014-05-07 00:00:00,2014,1859,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,28,0.29849424,0.59698847,0.62760082,True,dovish
736f72424270ba53,https://www.bis.org/review/r140508b.htm,"Sarah Dahlgren: More resilient, better managed, less complex - strengthening FMUs and linkages in the system",Sarah Dahlgren,2014-04-29 00:00:00,2014,3680,United States,national,institution_alias,Federal Reserve Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
a4bdeb2c3eceaa99,https://www.bis.org/review/r140508c.htm,Karnit Flug: A peek into the Monetary Committee room,Karnit Flug,2014-03-16 00:00:00,2014,1362,Israel,national,institution_alias,Bank of Israel,True,False,,,27,0.33093841,0.66187682,0.55379385,True,dovish
66f1cc980c2ffea4,https://www.bis.org/review/r140508d.htm,Karnit Flug: Money and technology - means of payment in Israel,Karnit Flug,2014-03-26 00:00:00,2014,1061,Israel,national,institution_alias,Bank of Israel,False,False,,,5,0.37856030,0.75712060,0.45158875,True,dovish
9d2015880d4e2f52,https://www.bis.org/review/r140508e.htm,Karnit Flug: The macroeconomic situation and the stability of the financial system,Karnit Flug,2014-03-04 00:00:00,2014,2395,Israel,national,institution_alias,Bank of Israel,True,False,,,9,0.30835251,0.61670502,0.64013210,True,dovish
c493e8feb7294f3b,https://www.bis.org/review/r140508f.htm,Dimitar Bogov: Towards recovery and sustainable growth in the altered global environment,Dimitar Bogov,2014-04-29 00:00:00,2014,1367,North Macedonia,national,institution_alias,National Bank of the Republic of Macedonia,False,False,,,8,0.31301403,0.62602805,0.55934048,True,dovish
0171995d460a758c,https://www.bis.org/review/r140508g.htm,Fadilj Bajrami: Continued cooperation with central banks of the Western Balkans,Fadilj Bajrami,2014-04-17 00:00:00,2014,576,North Macedonia,national,institution_alias,National Bank of the Republic of Macedonia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
